Date,Ticker,Price,Score,Position,Ret,StratRet,Equity,Action
1999-03-22,MSFT,26.440275192260742,0.48579137791423377,0.0,0.009492668420530537,0.0,0.947340670737649,HOLD
1999-03-23,MSFT,25.484033584594727,0.5265192815135025,0.0,-0.036166098904519495,-0.0,0.947340670737649,HOLD
1999-03-24,MSFT,26.201217651367188,0.5313382810501774,0.0,0.028142486329401306,0.0,0.947340670737649,HOLD
1999-03-25,MSFT,27.530405044555664,0.5598811838865811,0.0,0.050729985563060964,0.0,0.947340670737649,HOLD
1999-03-26,MSFT,27.253097534179688,0.5693936236455988,0.0,-0.010072772628196947,-0.0,0.947340670737649,HOLD
1999-03-29,MSFT,28.2667236328125,0.5873958534906347,0.0,0.037193060251649035,0.0,0.947340670737649,HOLD
1999-03-30,MSFT,28.45796775817871,0.5472079665050882,0.0,0.0067656983473036725,0.0,0.947340670737649,HOLD
1999-03-31,MSFT,27.425228118896484,0.5347678891231636,0.0,-0.03628999962533941,-0.0,0.947340670737649,HOLD
1999-04-01,MSFT,28.362348556518555,0.48370608104556084,0.0,0.03417001432255651,0.0,0.947340670737649,HOLD
1999-04-05,MSFT,29.05083465576172,0.5123248990878309,0.0,0.024274650523781416,0.0,0.947340670737649,HOLD
1999-04-06,MSFT,28.78310775756836,0.5454099735436411,0.0,-0.009215807441190327,-0.0,0.947340670737649,HOLD
1999-04-07,MSFT,28.553585052490234,0.5263355965466971,0.0,-0.007974215536811657,-0.0,0.947340670737649,HOLD
1999-04-08,MSFT,28.936092376708984,0.47412207590434824,0.0,0.013396122536472488,0.0,0.947340670737649,HOLD
1999-04-09,MSFT,28.840463638305664,0.501163627420991,0.0,-0.003304825584545479,-0.0,0.947340670737649,HOLD
1999-04-12,MSFT,28.45796775817871,0.48841655356308905,0.0,-0.013262473340370451,-0.0,0.947340670737649,HOLD
1999-04-13,MSFT,27.57821273803711,0.5184267818945671,0.0,-0.030914189924498903,-0.0,0.947340670737649,HOLD
1999-04-14,MSFT,26.27772331237793,0.5793833172260431,0.0,-0.047156407052640015,-0.0,0.947340670737649,HOLD
1999-04-15,MSFT,27.19571304321289,0.57936520925335,0.0,0.03493414250246518,0.0,0.947340670737649,HOLD
1999-04-16,MSFT,26.50720977783203,0.613691145113002,1.0,-0.02531661016892095,-0.0002,0.9471512026035015,BUY
1999-04-19,MSFT,24.78598403930664,0.6995574978622698,1.0,-0.06493424818951898,-0.06493424818951898,0.8856486513406443,BUY
1999-04-20,MSFT,25.43622398376465,0.6627090663357909,1.0,0.02623417910004422,0.02623417910004422,0.9088829166796274,BUY
1999-04-21,MSFT,25.091964721679688,0.6407977802098777,1.0,-0.013534212558620862,-0.013534212558620862,0.896581902094386,BUY
1999-04-22,MSFT,25.990854263305664,0.6407006071536425,1.0,0.035823800630857994,0.035823800630857994,0.9287008734042508,BUY
1999-04-23,MSFT,26.31597137451172,0.6236563045804846,1.0,0.01250890439815433,0.01250890439815433,0.9403179038441469,BUY
1999-04-26,MSFT,26.927974700927734,0.594192455645186,1.0,0.023255965653191435,0.023255965653191435,0.9621859047190274,HOLD
1999-04-27,MSFT,25.703977584838867,0.6449936790004673,1.0,-0.04545448106227967,-0.04545448106227967,0.918450243734584,BUY
1999-04-28,MSFT,25.130216598510742,0.6542181396935784,1.0,-0.022321875454270113,-0.022321875454270113,0.8979487117829965,BUY
1999-04-29,MSFT,25.11110496520996,0.6801681630244658,1.0,-0.0007605041216363073,-0.0007605041216363073,0.8972658180866675,BUY
1999-04-30,MSFT,24.881603240966797,0.699253400044844,1.0,-0.009139451432389256,-0.009139451432389256,0.8890653007203214,BUY
1999-05-03,MSFT,24.44172477722168,0.6827934141665799,1.0,-0.017678863354788632,-0.017678863354788632,0.8733476367554028,BUY
1999-05-04,MSFT,23.887094497680664,0.671701281097232,1.0,-0.022691945212389486,-0.022691945212389486,0.8535296800307794,BUY
1999-05-05,MSFT,24.212221145629883,0.6183796326154278,1.0,0.013610975080321497,0.013610975080321497,0.8651470512359931,BUY
1999-05-06,MSFT,23.848848342895508,0.6316941039901329,1.0,-0.015007826029210136,-0.015007826029210136,0.8521630748013592,BUY
1999-05-07,MSFT,24.193099975585938,0.6160552665525585,1.0,0.014434727737827169,0.014434727737827169,0.8644638167743465,BUY
1999-05-10,MSFT,24.38435173034668,0.6263045963947577,1.0,0.007905219048147671,0.007905219048147671,0.8712975926051455,BUY
1999-05-11,MSFT,24.44172477722168,0.6092180667152702,1.0,0.0023528633243752317,0.0023528633243752317,0.8733476367554026,HOLD
1999-05-12,MSFT,24.63297462463379,0.6135948696879165,1.0,0.007824727966429856,0.007824727966429856,0.880181344433138,BUY
1999-05-13,MSFT,24.212221145629883,0.6223724816350225,1.0,-0.01708090417075081,-0.01708090417075081,0.865147051235993,BUY
1999-05-14,MSFT,23.523727416992188,0.6351032052538057,1.0,-0.028435793828934353,-0.028435793828934353,0.8405459080553358,BUY
1999-05-17,MSFT,24.212221145629883,0.5757084829188166,1.0,0.02926805418346956,0.02926805418346956,0.865147051235993,HOLD
1999-05-18,MSFT,24.078338623046875,0.5553509610703595,1.0,-0.005529543191338804,-0.005529543191338804,0.8603631832493241,HOLD
1999-05-19,MSFT,24.26959991455078,0.5255786164334879,1.0,0.007943292703793015,0.007943292703793015,0.8671972998454406,HOLD
1999-05-20,MSFT,24.001840591430664,0.5370842480079554,1.0,-0.011032704455897657,-0.011032704455897657,0.8576297683312933,HOLD
1999-05-21,MSFT,23.734106063842773,0.5486851322481141,0.0,-0.01115474984378817,-0.01135474984378817,0.8478915968533055,HOLD
1999-05-24,MSFT,23.638473510742188,0.5750893872955942,0.0,-0.004029330316606128,-0.0,0.8478915968533055,HOLD
1999-05-25,MSFT,23.33248519897461,0.5824631120700193,0.0,-0.012944503866906931,-0.0,0.8478915968533055,HOLD
1999-05-26,MSFT,24.02096176147461,0.4656556158604783,0.0,0.029507210939118345,0.0,0.8478915968533055,HOLD
1999-05-27,MSFT,23.98271369934082,0.4734668660591055,0.0,-0.0015922785487769708,-0.0,0.8478915968533055,HOLD
1999-05-28,MSFT,24.690343856811523,0.3058018516921173,-1.0,0.029505841846836134,-0.0002,0.8477220185339349,SELL
1999-06-01,MSFT,24.02096176147461,0.4417146495604807,-1.0,-0.02711108841654497,0.02711108841654497,0.8707046851310604,HOLD
1999-06-02,MSFT,24.001840591430664,0.439990745408829,-1.0,-0.0007960201691262769,0.0007960201691262769,0.8713977836217773,HOLD
1999-06-03,MSFT,23.3707275390625,0.5764712347270831,-1.0,-0.02629436063305446,0.02629436063305446,0.8943106311991728,HOLD
1999-06-04,MSFT,24.346101760864258,0.3772013924818526,-1.0,0.04173486769598811,-0.04173486769598811,0.8569866953269597,SELL
1999-06-07,MSFT,24.556468963623047,0.30823394348925615,-1.0,0.008640693480421957,-0.008640693480421957,0.8495817359758396,SELL
1999-06-08,MSFT,24.288719177246094,0.3625057200586862,-1.0,-0.010903431872619218,0.010903431872619218,0.8588450925542739,SELL
1999-06-09,MSFT,25.18760108947754,0.21309589317750544,-1.0,0.03700820556538553,-0.03700820556538553,0.8270607768202027,SELL
1999-06-10,MSFT,24.44172477722168,0.318326394580473,-1.0,-0.029612836474826487,0.029612836474826487,0.8515523923589223,SELL
1999-06-11,MSFT,23.906221389770508,0.42520930040580307,0.0,-0.021909394379165503,0.021709394379165504,0.8700390790791641,HOLD
1999-06-14,MSFT,23.734106063842773,0.4315734860419066,0.0,-0.0071996039491788455,-0.0,0.8700390790791641,HOLD
1999-06-15,MSFT,23.7723388671875,0.404157011258676,0.0,0.0016108802767580421,0.0,0.8700390790791641,HOLD
1999-06-16,MSFT,24.78598403930664,0.26405198567218724,0.0,0.042639690515191786,0.0,0.8700390790791641,SELL
1999-06-17,MSFT,25.35972023010254,0.22458736014065114,0.0,0.02314760591655518,0.0,0.8700390790791641,SELL
1999-06-18,MSFT,26.00996971130371,0.20295598162978462,-1.0,0.0256410352835561,-0.0002,0.8698650712633483,SELL
1999-06-21,MSFT,27.214839935302734,0.20643078920399824,-1.0,0.04632339973373356,-0.04632339973373356,0.8295699638528036,SELL
1999-06-22,MSFT,26.468975067138672,0.287515329920762,-1.0,-0.02740654988003577,0.02740654988003577,0.8523056144461149,SELL
1999-06-23,MSFT,26.31597137451172,0.3354943064600122,-1.0,-0.005780491773438867,0.005780491773438867,0.8572323600388765,SELL
1999-06-24,MSFT,25.895219802856445,0.4037361046121688,-1.0,-0.015988449207039013,0.015988449207039013,0.8709381760859882,HOLD
1999-06-25,MSFT,25.990854263305664,0.3802294083772748,-1.0,0.0036931318280861714,-0.0036931318280861714,0.8677216865875897,SELL
1999-06-28,MSFT,26.545475006103516,0.3886915091482363,-1.0,0.021339073243963114,-0.021339073243963114,0.849205309962122,SELL
1999-06-29,MSFT,26.927974700927734,0.4477469789791401,-1.0,0.014409223972683627,-0.014409223972683627,0.8369689204520855,HOLD
1999-06-30,MSFT,27.597335815429688,0.4227996831445009,-1.0,0.02485746224646035,-0.02485746224646035,0.8161639971104871,HOLD
1999-07-01,MSFT,27.903345108032227,0.4442397782149223,-1.0,0.01108836355252274,-0.01108836355252274,0.8071140739920459,HOLD
1999-07-02,MSFT,28.15196418762207,0.4260421191831461,0.0,0.00891000984388346,-0.00911000984388346,0.7997612568328415,HOLD
1999-07-06,MSFT,27.406085968017578,0.445385019266875,0.0,-0.026494713286557836,-0.0,0.7997612568328415,HOLD
1999-07-07,MSFT,28.24759864807129,0.4172225160650229,0.0,0.030705321476249603,0.0,0.7997612568328415,HOLD
1999-07-08,MSFT,28.32410430908203,0.471033215974869,0.0,0.0027083952148960755,0.0,0.7997612568328415,HOLD
1999-07-09,MSFT,28.534473419189453,0.500084245595022,0.0,0.007427211388992383,0.0,0.7997612568328415,HOLD
1999-07-12,MSFT,28.821346282958984,0.5053020373686086,0.0,0.010053553803330617,0.0,0.7997612568328415,HOLD
1999-07-13,MSFT,28.649219512939453,0.5238521897535695,0.0,-0.005972197423730452,-0.0,0.7997612568328415,HOLD
1999-07-14,MSFT,29.05083465576172,0.5340576638822044,0.0,0.014018362442330234,0.0,0.7997612568328415,HOLD
1999-07-15,MSFT,28.87870979309082,0.5689935050888866,0.0,-0.005924954126464654,-0.0,0.7997612568328415,HOLD
1999-07-16,MSFT,30.427831649780273,0.5282625406717656,0.0,0.053642349945290047,0.0,0.7997612568328415,HOLD
1999-07-19,MSFT,30.10272216796875,0.5741811893891275,0.0,-0.010684608931503359,-0.0,0.7997612568328415,HOLD
1999-07-20,MSFT,28.553585052490234,0.6104228944469847,0.0,-0.05146169528571398,-0.0,0.7997612568328415,HOLD
1999-07-21,MSFT,28.974353790283203,0.5965794320118727,0.0,0.01473610886406962,0.0,0.7997612568328415,HOLD
1999-07-22,MSFT,27.865095138549805,0.6361449323175332,0.0,-0.038284155006949594,-0.0,0.7997612568328415,BUY
1999-07-23,MSFT,27.616464614868164,0.648363425180814,1.0,-0.008922651167900475,-0.0002,0.7996013045814749,BUY
1999-07-26,MSFT,26.813228607177734,0.7111134455556619,1.0,-0.029085403178579994,-0.029085403178579994,0.7763445782556042,BUY
1999-07-27,MSFT,27.176584243774414,0.7280972343978294,1.0,0.0135513571274819,0.0135513571274819,0.7868651008895302,BUY
1999-07-28,MSFT,27.539968490600586,0.6868758471662599,1.0,0.013371225889412974,0.013371225889412974,0.7973864518980198,BUY
1999-07-29,MSFT,26.60284423828125,0.7303211098443663,1.0,-0.034027789561167365,-0.034027789561167365,0.7702531535139081,BUY
1999-07-30,MSFT,26.25858497619629,0.718553582711585,1.0,-0.012940693822113047,-0.012940693822113047,0.7602855432887676,BUY
1999-08-02,MSFT,25.952604293823242,0.7176131575989024,1.0,-0.011652596004332327,-0.011652596004332327,0.7514262430048892,BUY
1999-08-03,MSFT,25.933467864990234,0.7133157483797874,1.0,-0.0007373606369655006,-0.0007373606369655006,0.7508721708717145,BUY
1999-08-04,MSFT,25.990854263305664,0.7008691933746505,1.0,0.0022128316434262274,0.0022128316434262274,0.7525337245715876,BUY
1999-08-05,MSFT,26.23946762084961,0.696874288845625,1.0,0.009565416935715776,0.009565416935715776,0.759732023405302,BUY
1999-08-06,MSFT,26.04820442199707,0.6645963626457372,1.0,-0.007289141746937067,-0.007289141746937067,0.7541942289970134,BUY
1999-08-09,MSFT,25.646591186523438,0.6631256046311317,1.0,-0.015418077536833219,-0.015418077536833219,0.7425660038965053,BUY
1999-08-10,MSFT,25.37883949279785,0.6309172881498774,1.0,-0.010440049976945143,-0.010440049976945143,0.7348135777046453,BUY
1999-08-11,MSFT,25.76133918762207,0.6390116167519491,1.0,0.01507159911440259,0.01507159911440259,0.7458883933716296,BUY
1999-08-12,MSFT,25.015474319458008,0.6429152412235243,1.0,-0.028952876352112855,-0.028952876352112855,0.7242927789458647,BUY
1999-08-13,MSFT,25.914339065551758,0.6448240846576616,1.0,0.035932348698044736,0.035932348698044736,0.7503183196384234,BUY
1999-08-16,MSFT,25.799589157104492,0.6084245048508843,1.0,-0.004428046887748116,-0.004428046887748116,0.7469958749383281,HOLD
1999-08-17,MSFT,25.87609100341797,0.5914696631091185,1.0,0.002965235060435445,0.002965235060435445,0.7492108932966959,HOLD
1999-08-18,MSFT,26.00996971130371,0.5875881180004243,1.0,0.005173838191713687,0.005173838191713687,0.7530871892300822,HOLD
1999-08-19,MSFT,25.646591186523438,0.5784225716967875,1.0,-0.013970740020598837,-0.013970740020598837,0.7425660038965052,HOLD
1999-08-20,MSFT,25.51272201538086,0.612097340450064,0.0,-0.005219764691883233,-0.005419764691883233,0.7385414708871941,HOLD
1999-08-23,MSFT,26.449846267700195,0.5294371093930429,0.0,0.03673164516723748,0.0,0.7385414708871941,HOLD
1999-08-24,MSFT,28.209354400634766,0.4105656095705009,0.0,0.06652243325448848,0.0,0.7385414708871941,HOLD
1999-08-25,MSFT,29.165592193603516,0.43905913284859194,0.0,0.03389789710845825,0.0,0.7385414708871941,HOLD
1999-08-26,MSFT,28.95521354675293,0.4435380856371877,0.0,-0.0072132479071255196,-0.0,0.7385414708871941,HOLD
1999-08-27,MSFT,28.534473419189453,0.4606284529091209,0.0,-0.014530720931625107,-0.0,0.7385414708871941,HOLD
1999-08-30,MSFT,28.22846794128418,0.4609888400232092,0.0,-0.01072406255443581,-0.0,0.7385414708871941,HOLD
1999-08-31,MSFT,28.32410430908203,0.42964713841051105,0.0,0.003387940429384173,0.0,0.7385414708871941,HOLD
1999-09-01,MSFT,28.2667236328125,0.4654367894836229,0.0,-0.002025860222917397,-0.0,0.7385414708871941,HOLD
1999-09-02,MSFT,28.094593048095703,0.48245172043490026,0.0,-0.006089513130449475,-0.0,0.7385414708871941,HOLD
1999-09-03,MSFT,29.33770751953125,0.48164275909262,0.0,0.044247463179389435,0.0,0.7385414708871941,HOLD
1999-09-07,MSFT,28.840463638305664,0.4996808653019516,0.0,-0.016948968520957286,-0.0,0.7385414708871941,HOLD
1999-09-08,MSFT,28.22846794128418,0.5009847450038984,0.0,-0.02122003670595074,-0.0,0.7385414708871941,HOLD
1999-09-09,MSFT,28.78310775756836,0.48220144326367287,0.0,0.019648243660897347,0.0,0.7385414708871941,HOLD
1999-09-10,MSFT,29.069965362548828,0.4600164839753447,0.0,0.009966179030999278,0.0,0.7385414708871941,HOLD
1999-09-13,MSFT,28.725725173950195,0.46735618072909707,0.0,-0.011841781863356493,-0.0,0.7385414708871941,HOLD
1999-09-14,MSFT,29.089096069335938,0.4550694825676563,0.0,0.012649668308992279,0.0,0.7385414708871941,HOLD
1999-09-15,MSFT,28.343231201171875,0.5108137900854389,0.0,-0.025640702838831464,-0.0,0.7385414708871941,HOLD
1999-09-16,MSFT,28.76396942138672,0.4743551207352992,0.0,0.014844398552464444,0.0,0.7385414708871941,HOLD
1999-09-17,MSFT,29.509845733642578,0.4386524516531146,0.0,0.025930924252105525,0.0,0.7385414708871941,HOLD
1999-09-20,MSFT,29.854095458984375,0.395451759402954,0.0,0.011665588781758274,0.0,0.7385414708871941,SELL
1999-09-21,MSFT,28.95521354675293,0.4711776636578742,0.0,-0.030109165875294774,-0.0,0.7385414708871941,HOLD
1999-09-22,MSFT,29.395095825195312,0.42416037863347283,0.0,0.015191816069051622,0.0,0.7385414708871941,HOLD
1999-09-23,MSFT,27.903345108032227,0.6037656108823415,0.0,-0.05074828556552846,-0.0,0.7385414708871941,HOLD
1999-09-24,MSFT,27.826845169067383,0.6001824861430888,0.0,-0.0027416045878607687,-0.0,0.7385414708871941,HOLD
1999-09-27,MSFT,27.979846954345703,0.532647169920335,0.0,0.005498351837900817,0.0,0.7385414708871941,HOLD
1999-09-28,MSFT,28.19022560119629,0.5161553191755327,0.0,0.007518934867437155,0.0,0.7385414708871941,HOLD
1999-09-29,MSFT,27.386978149414062,0.6256323359235191,0.0,-0.028493828433502788,-0.0,0.7385414708871941,BUY
1999-09-30,MSFT,27.712081909179688,0.573283200736717,0.0,0.011870742291901326,0.0,0.7385414708871941,HOLD
1999-10-01,MSFT,27.53518295288086,0.6121760230610777,0.0,-0.006383459636074118,-0.0,0.7385414708871941,HOLD
1999-10-04,MSFT,28.32410430908203,0.5452582859046528,0.0,0.02865139329385258,0.0,0.7385414708871941,HOLD
1999-10-05,MSFT,28.094593048095703,0.5869483030172405,0.0,-0.008103036850938827,-0.0,0.7385414708871941,HOLD
1999-10-06,MSFT,28.66832733154297,0.5259754135292563,0.0,0.020421519630666296,0.0,0.7385414708871941,HOLD
1999-10-07,MSFT,28.68745994567871,0.5119946527601685,0.0,0.0006673781108494925,0.0,0.7385414708871941,HOLD
1999-10-08,MSFT,29.05083465576172,0.5095239132976707,0.0,0.012666674246206489,0.0,0.7385414708871941,HOLD
1999-10-11,MSFT,28.85959243774414,0.5396962226982644,0.0,-0.006583019740523999,-0.0,0.7385414708871941,HOLD
1999-10-12,MSFT,28.32410430908203,0.5939774318513344,0.0,-0.018554944246605864,-0.0,0.7385414708871941,HOLD
1999-10-13,MSFT,27.865095138549805,0.6323571357928137,0.0,-0.016205602321025414,-0.0,0.7385414708871941,BUY
1999-10-14,MSFT,27.75033950805664,0.6330846834736283,0.0,-0.004118257264961067,-0.0,0.7385414708871941,BUY
1999-10-15,MSFT,26.947092056274414,0.6753957416267928,1.0,-0.028945499983847878,-0.0002,0.7383937625930167,BUY
1999-10-18,MSFT,26.889713287353516,0.6777748670049408,1.0,-0.0021293120905614416,-0.0021293120905614416,0.7368214918267323,BUY
1999-10-19,MSFT,26.411588668823242,0.7007946673443577,1.0,-0.017780948923510453,-0.017780948923510453,0.7237201065148164,BUY
1999-10-20,MSFT,28.22846794128418,0.5568990791514185,1.0,0.06879098774567916,0.06879098774567916,0.7735055274933788,HOLD
1999-10-21,MSFT,28.477094650268555,0.5250046982066243,1.0,0.00880765861971411,0.00880765861971411,0.7803183001200024,HOLD
1999-10-22,MSFT,28.362348556518555,0.566191349139016,0.0,-0.004029417156462545,-0.004229417156462544,0.7770180085139732,HOLD
1999-10-25,MSFT,28.285852432250977,0.5422044592486824,0.0,-0.002697101197918883,-0.0,0.7770180085139732,HOLD
1999-10-26,MSFT,28.2667236328125,0.5484502009015098,0.0,-0.0006762673843503375,-0.0,0.7770180085139732,HOLD
1999-10-27,MSFT,27.80770492553711,0.5890932168073838,0.0,-0.01623883663483916,-0.0,0.7770180085139732,HOLD
1999-10-28,MSFT,27.501718521118164,0.6102209343421385,0.0,-0.011003655470248619,-0.0,0.7770180085139732,HOLD
1999-10-29,MSFT,28.32410430908203,0.5542451905100678,0.0,0.02990306905120743,0.0,0.7770180085139732,HOLD
1999-11-01,MSFT,28.2667236328125,0.5638275262084026,0.0,-0.002025860222917397,-0.0,0.7770180085139732,HOLD
1999-11-02,MSFT,28.32410430908203,0.5274224365620895,0.0,0.002029972663790458,0.0,0.7770180085139732,HOLD
1999-11-03,MSFT,28.15196418762207,0.4842373058347524,0.0,-0.0060775133286302685,-0.0,0.7770180085139732,HOLD
1999-11-04,MSFT,28.075469970703125,0.4602831841277957,0.0,-0.0027171893374522416,-0.0,0.7770180085139732,HOLD
1999-11-05,MSFT,28.018089294433594,0.46457417159736136,0.0,-0.002043801095027331,-0.0,0.7770180085139732,HOLD
1999-11-08,MSFT,27.52085304260254,0.5242565253650654,0.0,-0.01774697220091459,-0.0,0.7770180085139732,HOLD
1999-11-09,MSFT,27.19571304321289,0.5609024263664294,0.0,-0.011814313999872317,-0.0,0.7770180085139732,HOLD
1999-11-10,MSFT,26.66022300720215,0.5964692688097458,0.0,-0.019690237029632907,-0.0,0.7770180085139732,HOLD
1999-11-11,MSFT,27.425228118896484,0.5182230708595559,0.0,0.028694625378327565,0.0,0.7770180085139732,HOLD
1999-11-12,MSFT,27.291343688964844,0.5406564925604481,0.0,-0.004881798224292355,-0.0,0.7770180085139732,HOLD
1999-11-15,MSFT,26.621967315673828,0.5696570096893356,0.0,-0.024527058136814106,-0.0,0.7770180085139732,HOLD
1999-11-16,MSFT,26.717592239379883,0.5819110828542573,0.0,0.003591955567076255,0.0,0.7770180085139732,HOLD
1999-11-17,MSFT,26.00996971130371,0.6258542468496637,0.0,-0.026485265653286905,-0.0,0.7770180085139732,BUY
1999-11-18,MSFT,25.990854263305664,0.5837026330909474,0.0,-0.0007349277300288115,-0.0,0.7770180085139732,HOLD
1999-11-19,MSFT,26.31597137451172,0.5372055913782052,0.0,0.01250890439815433,0.0,0.7770180085139732,HOLD
1999-11-22,MSFT,27.482601165771484,0.4549529883775367,0.0,0.04433162563741444,0.0,0.7770180085139732,HOLD
1999-11-23,MSFT,27.425228118896484,0.44471942007609216,0.0,-0.0020876134150815684,-0.0,0.7770180085139732,HOLD
1999-11-24,MSFT,28.056350708007812,0.41650965509782,0.0,0.023012482754025676,0.0,0.7770180085139732,HOLD
